year,raceId,boatType,classId,place,value,temp,rain,water,n_paddler
2014,ADK90,Canoe,open,NA,4.607222222222222,65,0,2.97,6
2008,ADK90,Canoe,open,NA,4.607222222222222,63.5,0.268,3.46,6
2008,ADK90,Canoe,open,NA,4.6075,63.5,0.268,3.46,6
2025,ADK90,Canoe,oc4stocktour,3,4.609194444444444,59.2,0,2.97,4
2021,ADK90,Guideboat,g2,6,4.6097222222222225,68.4,0.028,3.04,2
2015,ADK90,Canoe,open,NA,4.61,64.2,1.535,3.45,6
2014,ADK90,Canoe,open,NA,4.611666666666666,65,0,2.97,6
2008,ADK90,Canoe,oc4women,1,4.6130555555555555,63.5,0.268,3.46,4
2014,ADK90,Canoe,oc1stockmaster,5,4.613611111111111,65,0,2.97,1
2022,ADK90,Canoe,oc2stockopen,14,4.614000000000001,70.5,0,3.32,2
2011,ADK90,Canoe,oc1am,4,4.615833333333334,61.2,0,4.36,1
2023,ADK90,Canoe,oc2mix,2,4.615944444444445,64.2,0.421,4.17,2
2017,ADK90,Canoe,open,NA,4.6161111111111115,56.9,0,4,6
2015,ADK90,Canoe,open,NA,4.6161111111111115,64.2,1.535,3.45,6
2022,ADK90,Canoe,oc2rec,3,4.616138888888888,70.5,0,3.32,2
2012,ADK90,Canoe,oc1stock,7,4.616388888888889,60.8,0.02,3.05,1
2013,ADK90,Canoe,opensuperveteran,2,4.617222222222222,59.8,0.185,3.56,6
2009,ADK90,Canoe,oc2stockmaster,11,4.6175,63.8,0.028,3.28,2
2018,ADK90,Canoe,oc2stockmix,5,4.618055555555555,54.4,0,3.2,2
2009,ADK90,Canoe,open,NA,4.618611111111111,63.8,0.028,3.28,6
2018,ADK90,Canoe,open,NA,4.620277777777778,54.4,0,3.2,6
2015,ADK90,Canoe,open,NA,4.620277777777778,64.2,1.535,3.45,6
2019,ADK90,Canoe,oc2recmix,2,4.620277777777778,59,0.02,3.67,2
2009,ADK90,Canoe,oc2stock,11,4.621388888888889,63.8,0.028,3.28,2
2008,ADK90,Guideboat,g2,9,4.622222222222222,63.5,0.268,3.46,2
2012,ADK90,Guideboat,g2,8,4.6225,60.8,0.02,3.05,2
2013,ADK90,Canoe,open,NA,4.623333333333333,59.8,0.185,3.56,6
2012,ADK90,Canoe,open,NA,4.623888888888889,60.8,0.02,3.05,6
2017,ADK90,Canoe,open,NA,4.623888888888889,56.9,0,4,6
2015,ADK90,Canoe,open,NA,4.624444444444444,64.2,1.535,3.45,6
2023,ADK90,Kayak,k1nc,2,4.625055555555556,64.2,0.421,4.17,1
2015,ADK90,Canoe,oc4women,4,4.6258333333333335,64.2,1.535,3.45,4
2010,ADK90,Canoe,open,NA,4.626111111111111,63.4,0,3.19,6
2025,ADK90,Canoe,oc2stock,18,4.6265,59.2,0,2.97,2
2022,ADK90,Canoe,oc2stockmaster,7,4.626805555555555,70.5,0,3.32,2
2022,ADK90,Kayak,k1tournc,5,4.628555555555556,70.5,0,3.32,1
2011,ADK90,Canoe,open,NA,4.628611111111111,61.2,0,4.36,6
2021,ADK90,Canoe,oc4stockmix,16,4.629722222222222,68.4,0.028,3.04,4
2025,ADK90,Canoe,oc2stock,20,4.632194444444445,59.2,0,2.97,2
2015,ADK90,Canoe,open,NA,4.6325,64.2,1.535,3.45,6
2011,ADK90,Canoe,open,NA,4.633333333333334,61.2,0,4.36,6
2012,ADK90,Canoe,open,NA,4.634444444444444,60.8,0.02,3.05,6
2010,ADK90,Canoe,open,NA,4.634722222222222,63.4,0,3.19,6
2022,ADK90,Canoe,oc2stockmix,9,4.634722222222222,70.5,0,3.32,2
2018,ADK90,Canoe,open,NA,4.635,54.4,0,3.2,6
2009,ADK90,Canoe,open,NA,4.635,63.8,0.028,3.28,6
2015,ADK90,Canoe,open,NA,4.635277777777778,64.2,1.535,3.45,6
2017,ADK90,Canoe,open,NA,4.635277777777778,56.9,0,4,6
2009,ADK90,Canoe,open,NA,4.637222222222222,63.8,0.028,3.28,6
2014,ADK90,Canoe,open,NA,4.6386111111111115,65,0,2.97,6
2010,ADK90,Canoe,open,NA,4.6402777777777775,63.4,0,3.19,6
2018,ADK90,Canoe,open,NA,4.640833333333333,54.4,0,3.2,6
2015,ADK90,Canoe,open,NA,4.642777777777778,64.2,1.535,3.45,6
2009,ADK90,Canoe,open,NA,4.642777777777778,63.8,0.028,3.28,6
2021,ADK90,SUP,solorecveteran,4,4.6433333333333335,68.4,0.028,3.04,1
2015,ADK90,Canoe,open,NA,4.644444444444445,64.2,1.535,3.45,6
2017,ADK90,Canoe,open,NA,4.644444444444445,56.9,0,4,6
2012,ADK90,Canoe,oc1rec,8,4.646111111111111,60.8,0.02,3.05,1
2008,ADK90,Canoe,open,NA,4.6466666666666665,63.5,0.268,3.46,6
2010,ADK90,Guideboat,g2,4,4.646944444444444,63.4,0,3.19,2
2015,ADK90,Canoe,open,NA,4.646944444444444,64.2,1.535,3.45,6
2010,ADK90,Canoe,oc1stock,1,4.648888888888889,63.4,0,3.19,1
2009,ADK90,Canoe,open,NA,4.649166666666667,63.8,0.028,3.28,6
2013,ADK90,Canoe,oc2stockwomen,2,4.649444444444445,59.8,0.185,3.56,2
2010,ADK90,Canoe,oc2stockwomen,1,4.6497222222222225,63.4,0,3.19,2
2014,ADK90,Canoe,open,NA,4.6497222222222225,65,0,2.97,6
2008,ADK90,Kayak,k1women,1,4.650555555555556,63.5,0.268,3.46,1
2011,ADK90,Canoe,oc2recwomen,1,4.650555555555556,61.2,0,4.36,2
2023,ADK90,Canoe,oc1,1,4.650666666666667,64.2,0.421,4.17,1
2022,ADK90,Canoe,oc2stock,6,4.65175,70.5,0,3.32,2
2012,ADK90,Canoe,oc2rec,5,4.652777777777778,60.8,0.02,3.05,2
2017,ADK90,Canoe,open,NA,4.654444444444445,56.9,0,4,6
2008,ADK90,Canoe,oc2family,3,4.655277777777778,63.5,0.268,3.46,2
2013,ADK90,Canoe,open,NA,4.656666666666666,59.8,0.185,3.56,6
2010,ADK90,Canoe,oc2ammaster,4,4.656666666666666,63.4,0,3.19,2
2012,ADK90,Canoe,open,NA,4.661111111111111,60.8,0.02,3.05,6
2008,ADK90,Canoe,open,NA,4.661944444444444,63.5,0.268,3.46,6
2009,ADK90,Canoe,open,NA,4.661944444444444,63.8,0.028,3.28,6
2012,ADK90,Canoe,open,NA,4.6625,60.8,0.02,3.05,6
2023,ADK90,Canoe,oc2recnc,2,4.662583333333333,64.2,0.421,4.17,2
2009,ADK90,Canoe,open,NA,4.6627777777777775,63.8,0.028,3.28,6
2008,ADK90,Guideboat,g2,10,4.6627777777777775,63.5,0.268,3.46,2
2015,ADK90,Guideboat,g2,5,4.663611111111111,64.2,1.535,3.45,2
2023,ADK90,Canoe,oc2mix,3,4.6636388888888884,64.2,0.421,4.17,2
2025,ADK90,Kayak,k1sportmaster,5,4.664805555555556,59.2,0,2.97,1
2015,ADK90,Canoe,oc1stock,4,4.665277777777778,64.2,1.535,3.45,1
2021,ADK90,Canoe,oc2stock,11,4.6658333333333335,68.4,0.028,3.04,2
2021,ADK90,Canoe,oc2family,1,4.6658333333333335,68.4,0.028,3.04,2
2018,ADK90,Guideboat,g1,2,4.6658333333333335,54.4,0,3.2,1
2015,ADK90,Canoe,oc2amwomen,1,4.6658333333333335,64.2,1.535,3.45,2
2018,ADK90,Canoe,open,NA,4.666666666666667,54.4,0,3.2,6
2011,ADK90,Canoe,open,NA,4.6675,61.2,0,4.36,6
2021,ADK90,SUP,solorecveteran,5,4.668333333333333,68.4,0.028,3.04,1
2011,ADK90,Guideboat,g2,8,4.6691666666666665,61.2,0,4.36,2
2023,ADK90,SUP,sup,1,4.66961111111111,64.2,0.421,4.17,1
2025,ADK90,Canoe,oc2stock,19,4.670361111111111,59.2,0,2.97,2
2018,ADK90,Canoe,oc2am,2,4.671388888888889,54.4,0,3.2,2
2022,ADK90,Canoe,oc2stockmaster,8,4.6738333333333335,70.5,0,3.32,2
2010,ADK90,Canoe,oc2stockveteran,4,4.674444444444444,63.4,0,3.19,2
2013,ADK90,Canoe,open,NA,4.676388888888889,59.8,0.185,3.56,6
2012,ADK90,Canoe,open,NA,4.676666666666667,60.8,0.02,3.05,6
2021,ADK90,Guideboat,g2,7,4.679166666666666,68.4,0.028,3.04,2
2022,ADK90,Canoe,oc2stocktour,4,4.679388888888889,70.5,0,3.32,2
2015,ADK90,Canoe,open,NA,4.682222222222222,64.2,1.535,3.45,6
2010,ADK90,Canoe,oc2stockmixmaster,7,4.682777777777778,63.4,0,3.19,2
2021,ADK90,Guideboat,g2,8,4.683333333333334,68.4,0.028,3.04,2
2013,ADK90,Kayak,k1tourveteran,2,4.685555555555555,59.8,0.185,3.56,1
2019,ADK90,Guideboat,g2,6,4.6866666666666665,59,0.02,3.67,2
2014,ADK90,Canoe,open,NA,4.6866666666666665,65,0,2.97,6
2018,ADK90,Canoe,open,NA,4.6875,54.4,0,3.2,6
2017,ADK90,Canoe,open,NA,4.687777777777778,56.9,0,4,6
2012,ADK90,Canoe,open,NA,4.687777777777778,60.8,0.02,3.05,6
2008,ADK90,Canoe,open,NA,4.692222222222222,63.5,0.268,3.46,6
2025,ADK90,Canoe,oc2openmix,3,4.692361111111111,59.2,0,2.97,2
2013,ADK90,Canoe,open,NA,4.692777777777778,59.8,0.185,3.56,6
2008,ADK90,Canoe,open,NA,4.693611111111111,63.5,0.268,3.46,6
2010,ADK90,Canoe,oc1rec,6,4.693611111111111,63.4,0,3.19,1
2018,ADK90,Canoe,oc4stockmix,12,4.693888888888889,54.4,0,3.2,4
2018,ADK90,Canoe,oc1recmaster,3,4.695,54.4,0,3.2,1
2017,ADK90,Canoe,open,NA,4.695,56.9,0,4,6
2019,ADK90,Guideboat,g2,3,4.695277777777778,59,0.02,3.67,2
2025,ADK90,Kayak,k2tournc,3,4.695388888888889,59.2,0,2.97,2
2009,ADK90,Canoe,open,NA,4.698055555555555,63.8,0.028,3.28,6
2015,ADK90,Canoe,open,NA,4.698333333333333,64.2,1.535,3.45,6
2009,ADK90,Canoe,open,NA,4.698611111111111,63.8,0.028,3.28,6
2021,ADK90,Canoe,oc2recmaster,1,4.698611111111111,68.4,0.028,3.04,2
2012,ADK90,Canoe,open,NA,4.699166666666667,60.8,0.02,3.05,6
2021,ADK90,Guideboat,g2,5,4.699722222222222,68.4,0.028,3.04,2
2010,ADK90,Guideboat,g2,6,4.700555555555556,63.4,0,3.19,2
2011,ADK90,Canoe,open,NA,4.7011111111111115,61.2,0,4.36,6
2010,ADK90,Canoe,open,NA,4.701666666666667,63.4,0,3.19,6
2021,ADK90,Canoe,oc2recwomen,1,4.703055555555555,68.4,0.028,3.04,2
2021,ADK90,SUP,solorecmaster,3,4.703611111111111,68.4,0.028,3.04,1
2010,ADK90,Canoe,oc1am,2,4.703888888888889,63.4,0,3.19,1
2018,ADK90,Guideboat,g1,3,4.704166666666667,54.4,0,3.2,1
2010,ADK90,Canoe,oc1am,4,4.704166666666667,63.4,0,3.19,1
2019,ADK90,SUP,superveterans,2,4.704444444444444,59,0.02,3.67,1
2011,ADK90,Canoe,open,NA,4.704444444444444,61.2,0,4.36,6
2022,ADK90,Kayak,k1tourveteran,3,4.704638888888889,70.5,0,3.32,1
2023,ADK90,Kayak,k1womennc,2,4.7055,64.2,0.421,4.17,1
2014,ADK90,Canoe,open,NA,4.706111111111111,65,0,2.97,6
2015,ADK90,Canoe,open,NA,4.706111111111111,64.2,1.535,3.45,6
2013,ADK90,Canoe,open,NA,4.7075,59.8,0.185,3.56,6
2017,ADK90,Canoe,oc2stockmix,7,4.7075,56.9,0,4,2
2013,ADK90,Canoe,oc4mix,16,4.708055555555555,59.8,0.185,3.56,4
2021,ADK90,Canoe,oc2stockwomen,1,4.708055555555555,68.4,0.028,3.04,2
2009,ADK90,Kayak,k1tourwomen,2,4.708333333333333,63.8,0.028,3.28,1
2017,ADK90,Canoe,open,NA,4.7091666666666665,56.9,0,4,6
2018,ADK90,Canoe,open,NA,4.7091666666666665,54.4,0,3.2,6
2010,ADK90,Canoe,oc2rec,3,4.7122222222222225,63.4,0,3.19,2
2011,ADK90,Canoe,oc2stockveteran,10,4.7125,61.2,0,4.36,2
2009,ADK90,Canoe,oc1rec,6,4.713611111111111,63.8,0.028,3.28,1
2009,ADK90,Canoe,oc1recveteran,2,4.713611111111111,63.8,0.028,3.28,1
2017,ADK90,Canoe,open,NA,4.713888888888889,56.9,0,4,6
2008,ADK90,Canoe,open,NA,4.713888888888889,63.5,0.268,3.46,6
2023,ADK90,Canoe,oc4stockwomennc,1,4.714388888888888,64.2,0.421,4.17,4
2011,ADK90,Canoe,open,NA,4.716944444444445,61.2,0,4.36,6
2012,ADK90,Canoe,open,NA,4.7175,60.8,0.02,3.05,6
2008,ADK90,Canoe,open,NA,4.7175,63.5,0.268,3.46,6
2014,ADK90,Kayak,k1tour,3,4.718055555555556,65,0,2.97,1
2017,ADK90,Canoe,oc1stockwomen,1,4.7186111111111115,56.9,0,4,1
2011,ADK90,Canoe,open,NA,4.720555555555555,61.2,0,4.36,6
2010,ADK90,Canoe,open,NA,4.721666666666667,63.4,0,3.19,6
2021,ADK90,Canoe,oc2stockmix,4,4.722222222222222,68.4,0.028,3.04,2
2011,ADK90,Canoe,open,NA,4.7225,61.2,0,4.36,6
2015,ADK90,Canoe,open,NA,4.723055555555556,64.2,1.535,3.45,6
2021,ADK90,Canoe,oc4,4,4.723888888888889,68.4,0.028,3.04,4
2018,ADK90,Canoe,oc4stockmix,11,4.724444444444444,54.4,0,3.2,4
2013,ADK90,Canoe,open,NA,4.725,59.8,0.185,3.56,6
2010,ADK90,Canoe,oc2stockmixmaster,8,4.726944444444444,63.4,0,3.19,2
2012,ADK90,Canoe,open,NA,4.726944444444444,60.8,0.02,3.05,6
2010,ADK90,Canoe,open,NA,4.7275,63.4,0,3.19,6
2014,ADK90,Canoe,open,NA,4.728611111111111,65,0,2.97,6
2011,ADK90,Canoe,open,NA,4.729166666666667,61.2,0,4.36,6
2010,ADK90,Canoe,oc1am,3,4.73,63.4,0,3.19,1
2019,ADK90,Canoe,oc1recveteran,4,4.7316666666666665,59,0.02,3.67,1
2012,ADK90,Canoe,open,NA,4.7316666666666665,60.8,0.02,3.05,6
2025,ADK90,Canoe,oc1stock,5,4.731722222222222,59.2,0,2.97,1
2013,ADK90,Canoe,open,NA,4.735833333333333,59.8,0.185,3.56,6
2019,ADK90,Kayak,k1tourveteran,2,4.736666666666666,59,0.02,3.67,1
2009,ADK90,Guideboat,g2,8,4.737222222222222,63.8,0.028,3.28,2
2025,ADK90,Canoe,oc2stockmixveteran,6,4.738305555555556,59.2,0,2.97,2
2008,ADK90,Canoe,open,NA,4.738888888888889,63.5,0.268,3.46,6
2017,ADK90,Canoe,open,NA,4.738888888888889,56.9,0,4,6
2014,ADK90,Canoe,open,NA,4.739166666666667,65,0,2.97,6
2014,ADK90,Canoe,open,NA,4.739166666666667,65,0,2.97,6
2008,ADK90,Canoe,oc2rec,5,4.740277777777778,63.5,0.268,3.46,2
2013,ADK90,Canoe,oc2family,2,4.740833333333334,59.8,0.185,3.56,2
2018,ADK90,Canoe,open,NA,4.7411111111111115,54.4,0,3.2,6
2017,ADK90,Kayak,k1tour,7,4.7411111111111115,56.9,0,4,1
2008,ADK90,Guideboat,g2mix,2,4.7411111111111115,63.5,0.268,3.46,2
2014,ADK90,Canoe,open,NA,4.741944444444444,65,0,2.97,6
2017,ADK90,Guideboat,g2,6,4.741944444444444,56.9,0,4,2
2022,ADK90,Canoe,oc2recjrsr,3,4.742,70.5,0,3.32,2
2010,ADK90,Canoe,open,NA,4.743611111111111,63.4,0,3.19,6
2018,ADK90,Canoe,oc2stock,4,4.7444444444444445,54.4,0,3.2,2
2013,ADK90,Canoe,open,NA,4.744722222222222,59.8,0.185,3.56,6
2013,ADK90,Canoe,oc1stock,2,4.746111111111111,59.8,0.185,3.56,1
2018,ADK90,Canoe,oc2stockmix,4,4.746388888888889,54.4,0,3.2,2
2019,ADK90,Canoe,oc2stock,7,4.746666666666667,59,0.02,3.67,2
2015,ADK90,Canoe,open,NA,4.747222222222222,64.2,1.535,3.45,6
2013,ADK90,Canoe,open,NA,4.747777777777777,59.8,0.185,3.56,6
2009,ADK90,Canoe,oc1recveteran,3,4.748055555555555,63.8,0.028,3.28,1
2012,ADK90,Canoe,open,NA,4.748611111111111,60.8,0.02,3.05,6
2014,ADK90,Canoe,open,NA,4.749444444444444,65,0,2.97,6
2012,ADK90,Canoe,open,NA,4.749444444444444,60.8,0.02,3.05,6
2022,ADK90,Canoe,oc2stock,7,4.7499722222222225,70.5,0,3.32,2
2010,ADK90,Canoe,oc2stockmaster,8,4.7525,63.4,0,3.19,2
2025,ADK90,Kayak,k1sport,3,4.752750000000001,59.2,0,2.97,1
2025,ADK90,Kayak,k1sport,4,4.752861111111111,59.2,0,2.97,1
2017,ADK90,Canoe,open,NA,4.753055555555555,56.9,0,4,6
2010,ADK90,Canoe,oc1recwomen,2,4.754444444444444,63.4,0,3.19,1
2011,ADK90,Canoe,open,NA,4.755277777777778,61.2,0,4.36,6
2025,ADK90,Canoe,oc2stock,22,4.756944444444445,59.2,0,2.97,2
2025,ADK90,Canoe,oc2stockwomen,4,4.757333333333333,59.2,0,2.97,2
2011,ADK90,Canoe,oc2stockmixmaster,8,4.758333333333334,61.2,0,4.36,2
2009,ADK90,Canoe,open,NA,4.759444444444444,63.8,0.028,3.28,6
2017,ADK90,Canoe,oc2recwomen,1,4.761111111111111,56.9,0,4,2
2021,ADK90,Guideboat,g2,9,4.763333333333334,68.4,0.028,3.04,2
2008,ADK90,Canoe,open,NA,4.765,63.5,0.268,3.46,6
2009,ADK90,Canoe,open,NA,4.7652777777777775,63.8,0.028,3.28,6
2025,ADK90,Canoe,oc1stock,6,4.765916666666667,59.2,0,2.97,1
2010,ADK90,Canoe,oc2family,1,4.766666666666667,63.4,0,3.19,2
2023,ADK90,Canoe,oc4stockmixnc,3,4.767222222222222,64.2,0.421,4.17,4
2017,ADK90,Guideboat,g2mix,2,4.7683333333333335,56.9,0,4,2
2025,ADK90,Guideboat,g2,4,4.769611111111111,59.2,0,2.97,2
2017,ADK90,Canoe,open,NA,4.769722222222223,56.9,0,4,6
2015,ADK90,Canoe,oc2stockwomen,2,4.772222222222222,64.2,1.535,3.45,2
2017,ADK90,Canoe,open,NA,4.7725,56.9,0,4,6
2011,ADK90,Canoe,open,NA,4.773055555555556,61.2,0,4.36,6
2017,ADK90,Canoe,oc2stockmixmaster,4,4.774166666666667,56.9,0,4,2
2017,ADK90,Canoe,oc2stockmaster,3,4.775,56.9,0,4,2
2010,ADK90,Canoe,oc2rec,4,4.776111111111111,63.4,0,3.19,2
2015,ADK90,Canoe,open,NA,4.7775,64.2,1.535,3.45,6
2008,ADK90,Canoe,oc1recveteran,2,4.779722222222222,63.5,0.268,3.46,1
2008,ADK90,Canoe,oc1recwomen,1,4.78,63.5,0.268,3.46,1
2017,ADK90,Canoe,open,NA,4.780555555555556,56.9,0,4,6
2015,ADK90,Canoe,oc2stockwomen,3,4.780833333333334,64.2,1.535,3.45,2
2017,ADK90,Canoe,open,NA,4.784166666666667,56.9,0,4,6
2018,ADK90,Canoe,open,NA,4.7844444444444445,54.4,0,3.2,6
2014,ADK90,Canoe,open,NA,4.784722222222222,65,0,2.97,6
2017,ADK90,Canoe,open,NA,4.788055555555555,56.9,0,4,6
2019,ADK90,Kayak,k1tourwomen,1,4.788333333333333,59,0.02,3.67,1
2011,ADK90,Guideboat,g2,9,4.788611111111111,61.2,0,4.36,2
2014,ADK90,Guideboat,g2,4,4.788888888888889,65,0,2.97,2
2025,ADK90,Canoe,oc2stocktour,6,4.79075,59.2,0,2.97,2
2008,ADK90,Canoe,open,NA,4.791666666666667,63.5,0.268,3.46,6
2013,ADK90,Canoe,open,NA,4.792222222222223,59.8,0.185,3.56,6
2022,ADK90,Canoe,oc2stock,9,4.792805555555555,70.5,0,3.32,2
2023,ADK90,Canoe,oc2stockgoldmixnc,3,4.793083333333333,64.2,0.421,4.17,2
2025,ADK90,Canoe,oc2stockmixmaster,4,4.7940555555555555,59.2,0,2.97,2
2022,ADK90,Canoe,oc1,2,4.794527777777778,70.5,0,3.32,1
2025,ADK90,Canoe,oc2rec,5,4.794666666666666,59.2,0,2.97,2
2013,ADK90,Canoe,open,NA,4.795277777777778,59.8,0.185,3.56,6
2022,ADK90,Canoe,oc1,3,4.7957777777777775,70.5,0,3.32,1
2018,ADK90,Canoe,open,NA,4.795833333333333,54.4,0,3.2,6
2014,ADK90,Canoe,open,NA,4.798333333333333,65,0,2.97,6
2025,ADK90,Kayak,k1sport,2,4.798416666666666,59.2,0,2.97,1
2012,ADK90,Canoe,open,NA,4.798611111111111,60.8,0.02,3.05,6
2017,ADK90,Canoe,open,NA,4.800277777777778,56.9,0,4,6
2018,ADK90,Guideboat,g2,1,4.800833333333333,54.4,0,3.2,2
2015,ADK90,Canoe,open,NA,4.801666666666667,64.2,1.535,3.45,6
2008,ADK90,Canoe,open,NA,4.802222222222222,63.5,0.268,3.46,6
2014,ADK90,Guideboat,g2mix,2,4.8025,65,0,2.97,2
2017,ADK90,Canoe,open,NA,4.803055555555556,56.9,0,4,6
2025,ADK90,Canoe,oc2stockmix,11,4.80375,59.2,0,2.97,2
2023,ADK90,Kayak,k1,2,4.804722222222222,64.2,0.421,4.17,1
2017,ADK90,Canoe,oc1recwomen,2,4.8052777777777775,56.9,0,4,1
2015,ADK90,Canoe,opensuperveteranmix,1,4.809166666666667,64.2,1.535,3.45,6
2011,ADK90,Canoe,open,NA,4.809166666666667,61.2,0,4.36,6
2023,ADK90,Canoe,oc1stockmaster,5,4.809166666666667,64.2,0.421,4.17,1
2014,ADK90,Canoe,open,NA,4.810277777777777,65,0,2.97,6
2015,ADK90,Guideboat,g2,7,4.811111111111111,64.2,1.535,3.45,2
2022,ADK90,Canoe,oc2stock,10,4.811583333333333,70.5,0,3.32,2
2015,ADK90,Canoe,open,NA,4.811944444444444,64.2,1.535,3.45,6
2010,ADK90,Canoe,oc1recwomen,1,4.813611111111111,63.4,0,3.19,1
2025,ADK90,Canoe,oc2stocktour,5,4.813805555555556,59.2,0,2.97,2
2013,ADK90,Canoe,open,NA,4.813888888888889,59.8,0.185,3.56,6
2010,ADK90,Canoe,open,NA,4.814444444444445,63.4,0,3.19,6
2021,ADK90,Canoe,oc1stockveteran,2,4.815,68.4,0.028,3.04,1
2014,ADK90,Canoe,open,NA,4.815555555555555,65,0,2.97,6
2013,ADK90,Canoe,open,NA,4.816388888888889,59.8,0.185,3.56,6
2013,ADK90,Canoe,oc2am,3,4.817222222222222,59.8,0.185,3.56,2
2022,ADK90,Guideboat,g1,2,4.8178888888888896,70.5,0,3.32,1
2017,ADK90,Canoe,open,NA,4.818333333333333,56.9,0,4,6
2021,ADK90,Canoe,oc2stockwomen,2,4.818611111111111,68.4,0.028,3.04,2
2015,ADK90,Canoe,open,NA,4.818888888888889,64.2,1.535,3.45,6
2015,ADK90,Guideboat,g2,6,4.819166666666667,64.2,1.535,3.45,2
2013,ADK90,Canoe,open,NA,4.82,59.8,0.185,3.56,6
2017,ADK90,Canoe,open,NA,4.821111111111111,56.9,0,4,6
2019,ADK90,Canoe,oc1rec,4,4.821666666666666,59,0.02,3.67,1
2018,ADK90,Canoe,oc2rec,3,4.822222222222222,54.4,0,3.2,2
2011,ADK90,Canoe,open,NA,4.822222222222222,61.2,0,4.36,6
2011,ADK90,Canoe,open,NA,4.8225,61.2,0,4.36,6
2021,ADK90,Canoe,oc2stockmixmaster,4,4.823333333333333,68.4,0.028,3.04,2
2025,ADK90,Canoe,oc4stockwomen,7,4.8242777777777786,59.2,0,2.97,4
2013,ADK90,Guideboat,g2mix,2,4.825277777777778,59.8,0.185,3.56,2
2013,ADK90,Canoe,open,NA,4.825555555555556,59.8,0.185,3.56,6
2013,ADK90,Canoe,open,NA,4.826388888888889,59.8,0.185,3.56,6
2010,ADK90,Canoe,open,NA,4.826388888888889,63.4,0,3.19,6
2017,ADK90,Canoe,open,NA,4.829722222222222,56.9,0,4,6
2017,ADK90,Canoe,oc2stockmixsuperveteran,1,4.830555555555556,56.9,0,4,2
2015,ADK90,Kayak,k1tourmaster,9,4.830555555555556,64.2,1.535,3.45,1
2019,ADK90,Canoe,oc1rec,5,4.832777777777777,59,0.02,3.67,1
2012,ADK90,Canoe,open,NA,4.8372222222222225,60.8,0.02,3.05,6
2013,ADK90,Guideboat,g2,6,4.838055555555556,59.8,0.185,3.56,2
2023,ADK90,Canoe,oc2stockmix,9,4.839222222222222,64.2,0.421,4.17,2
2019,ADK90,Guideboat,g2mix,2,4.839444444444444,59,0.02,3.67,2
2018,ADK90,Canoe,oc2recmix,1,4.840277777777778,54.4,0,3.2,2
2014,ADK90,Canoe,oc1am,1,4.843333333333334,65,0,2.97,1
2014,ADK90,Canoe,open,NA,4.8436111111111115,65,0,2.97,6
2011,ADK90,Canoe,open,NA,4.844166666666666,61.2,0,4.36,6
2010,ADK90,Canoe,oc2recmix,1,4.846666666666667,63.4,0,3.19,2
2008,ADK90,Canoe,open,NA,4.8475,63.5,0.268,3.46,6
2015,ADK90,Canoe,open,NA,4.847777777777778,64.2,1.535,3.45,6
2015,ADK90,Canoe,open,NA,4.849444444444444,64.2,1.535,3.45,6
2021,ADK90,Canoe,oc2recmix,1,4.85,68.4,0.028,3.04,2
2025,ADK90,Canoe,oc2stock,23,4.8518333333333326,59.2,0,2.97,2
2009,ADK90,Canoe,open,NA,4.851944444444444,63.8,0.028,3.28,6
2015,ADK90,Canoe,open,NA,4.852222222222222,64.2,1.535,3.45,6
2017,ADK90,Canoe,oc1recveteran,3,4.852222222222222,56.9,0,4,1
2010,ADK90,Canoe,oc2stockmix,6,4.853055555555556,63.4,0,3.19,2
2019,ADK90,Canoe,oc1stockwomen,1,4.853611111111111,59,0.02,3.67,1
2025,ADK90,Kayak,k1sportnc,3,4.854805555555555,59.2,0,2.97,1
2021,ADK90,Canoe,oc2stockmix,7,4.855,68.4,0.028,3.04,2
2023,ADK90,Guideboat,g2women,1,4.856138888888888,64.2,0.421,4.17,2
2022,ADK90,Canoe,oc2stockmastertour,5,4.856388888888889,70.5,0,3.32,2
2025,ADK90,Canoe,oc2stockwomen,5,4.858805555555556,59.2,0,2.97,2
2017,ADK90,Canoe,open,NA,4.860555555555556,56.9,0,4,6
2010,ADK90,Guideboat,g2,8,4.861666666666666,63.4,0,3.19,2
2013,ADK90,Canoe,open,NA,4.863611111111111,59.8,0.185,3.56,6
2018,ADK90,Canoe,open,NA,4.866666666666666,54.4,0,3.2,6
2011,ADK90,Canoe,open,NA,4.866944444444444,61.2,0,4.36,6
2021,ADK90,Canoe,oc2stockmixmaster,5,4.8677777777777775,68.4,0.028,3.04,2
2013,ADK90,Canoe,open,NA,4.868611111111111,59.8,0.185,3.56,6
2022,ADK90,Guideboat,g2,3,4.871388888888889,70.5,0,3.32,2
2021,ADK90,Canoe,oc1stockveteran,1,4.873055555555555,68.4,0.028,3.04,1
2013,ADK90,Voyageur,voyageur,8,4.8741666666666665,59.8,0.185,3.56,6
2018,ADK90,Canoe,oc2stockmixmaster,4,4.875277777777778,54.4,0,3.2,2
2013,ADK90,Canoe,open,NA,4.8758333333333335,59.8,0.185,3.56,6
2025,ADK90,Canoe,oc2stocknc,5,4.876194444444444,59.2,0,2.97,2
2023,ADK90,Canoe,oc2rec,4,4.876472222222222,64.2,0.421,4.17,2
2013,ADK90,Canoe,open,NA,4.876944444444445,59.8,0.185,3.56,6
2010,ADK90,Canoe,open,NA,4.877222222222223,63.4,0,3.19,6
2010,ADK90,Canoe,oc2stockmixmaster,9,4.878055555555555,63.4,0,3.19,2
