year,raceId,boatType,classId,place,value,temp,rain,water,n_paddler
2025,ADK90,Canoe,oc2stockwomen,1,6.623638888888888,60.5,0.134,3.08,2
2016,ADK90,Canoe,open,NA,6.623888888888889,69.6,0.004,3.19,6
2011,ADK90,Canoe,oc2stockmixmaster,8,6.6241666666666665,62.9,0,7.28,2
2014,ADK90,Canoe,open,NA,6.6258333333333335,68.9,0.067,4.01,6
2017,ADK90,Canoe,open,NA,6.626944444444445,52.8,0.02,5.46,6
2015,ADK90,Canoe,open,NA,6.629444444444444,63,0.185,2.75,6
2018,ADK90,Canoe,open,NA,6.629444444444444,58.7,0,2.76,6
2008,ADK90,Canoe,open,NA,6.629722222222222,70.2,0.323,4.58,6
2023,ADK90,Canoe,oc2stock,15,6.631666666666667,65.2,0,5,2
2023,ADK90,Canoe,oc4stockmix,19,6.632888888888889,65.2,0,5,4
2023,ADK90,Canoe,oc4stockmixnc,2,6.633222222222222,65.2,0,5,4
2013,ADK90,Canoe,open,NA,6.6338888888888885,57.4,0.047,4.6,6
2018,ADK90,Canoe,open,NA,6.6338888888888885,58.7,0,2.76,6
2018,ADK90,Canoe,oc2stock,4,6.635277777777778,58.7,0,2.76,2
2023,ADK90,Canoe,oc3stocknc,3,6.636222222222223,65.2,0,5,3
2015,ADK90,Canoe,open,NA,6.637222222222222,63,0.185,2.75,6
2017,ADK90,Canoe,oc2stockveteran,4,6.637222222222222,52.8,0.02,5.46,2
2025,ADK90,Kayak,k2tournc,3,6.638194444444444,60.5,0.134,3.08,2
2014,ADK90,Canoe,open,NA,6.639722222222222,68.9,0.067,4.01,6
2009,ADK90,Canoe,open,NA,6.6402777777777775,60,0.185,4.03,6
2010,ADK90,Canoe,oc4women,2,6.6402777777777775,58.4,0,3.89,4
2022,ADK90,Canoe,oc2rec,3,6.640638888888889,67.5,0,3.91,2
2013,ADK90,Guideboat,g1,4,6.641111111111111,57.4,0.047,4.6,1
2008,ADK90,Canoe,open,NA,6.641388888888889,70.2,0.323,4.58,6
2013,ADK90,Canoe,open,NA,6.641388888888889,57.4,0.047,4.6,6
2012,ADK90,Canoe,oc1rec,7,6.641666666666667,69.1,0.516,4.29,1
2024,ADK90,Canoe,oc2stockwomen,3,6.642333333333334,59.6,0.768,4.26,2
2008,ADK90,Guideboat,g2,10,6.6425,70.2,0.323,4.58,2
2011,ADK90,Canoe,open,NA,6.642777777777778,62.9,0,7.28,6
2021,ADK90,Canoe,oc2stockmixmaster,4,6.6433333333333335,60,0,5.13,2
2009,ADK90,Canoe,open,NA,6.645,60,0.185,4.03,6
2018,ADK90,Canoe,oc2stockveteran,1,6.645555555555555,58.7,0,2.76,2
2014,ADK90,Canoe,oc1stockveteran,3,6.6466666666666665,68.9,0.067,4.01,1
2014,ADK90,Guideboat,g2mix,2,6.648055555555556,68.9,0.067,4.01,2
2018,ADK90,Canoe,open,NA,6.648888888888889,58.7,0,2.76,6
2025,ADK90,Canoe,oc3stockmix,5,6.649472222222222,60.5,0.134,3.08,3
2013,ADK90,Canoe,open,NA,6.6525,57.4,0.047,4.6,6
2010,ADK90,Canoe,oc2stockmix,7,6.6525,58.4,0,3.89,2
2010,ADK90,Canoe,oc2stockmixmaster,10,6.656666666666666,58.4,0,3.89,2
2018,ADK90,Kayak,k1tour,7,6.657777777777778,58.7,0,2.76,1
2025,ADK90,Kayak,k2tournc,2,6.658444444444445,60.5,0.134,3.08,2
2024,ADK90,Canoe,oc2recmaster,1,6.659055555555555,59.6,0.768,4.26,2
2015,ADK90,Canoe,open,NA,6.6594444444444445,63,0.185,2.75,6
2019,ADK90,Guideboat,g2,5,6.6594444444444445,59.3,0.008,4.97,2
2023,ADK90,Kayak,k1master,8,6.659805555555556,65.2,0,5,1
2012,ADK90,Canoe,open,NA,6.66,69.1,0.516,4.29,6
2009,ADK90,Canoe,open,NA,6.660277777777778,60,0.185,4.03,6
2021,ADK90,Canoe,oc2stockwomen,3,6.661388888888889,60,0,5.13,2
2009,ADK90,Canoe,open,NA,6.663888888888889,60,0.185,4.03,6
2008,ADK90,Canoe,open,NA,6.665,70.2,0.323,4.58,6
2017,ADK90,Canoe,open,NA,6.666111111111111,52.8,0.02,5.46,6
2025,ADK90,Canoe,oc2stockmaster,10,6.6666388888888894,60.5,0.134,3.08,2
2023,ADK90,Canoe,oc1,1,6.667194444444445,65.2,0,5,1
2021,ADK90,Canoe,oc2recmix,1,6.668611111111111,60,0,5.13,2
2011,ADK90,Canoe,open,NA,6.668888888888889,62.9,0,7.28,6
2008,ADK90,Canoe,open,NA,6.669722222222222,70.2,0.323,4.58,6
2012,ADK90,Canoe,open,NA,6.671388888888889,69.1,0.516,4.29,6
2010,ADK90,Canoe,open,NA,6.671944444444445,58.4,0,3.89,6
2017,ADK90,Canoe,open,NA,6.672777777777778,52.8,0.02,5.46,6
2012,ADK90,Canoe,open,NA,6.673333333333333,69.1,0.516,4.29,6
2018,ADK90,Canoe,open,NA,6.673333333333333,58.7,0,2.76,6
2014,ADK90,Canoe,open,NA,6.674722222222222,68.9,0.067,4.01,6
2023,ADK90,Canoe,oc2stockwomen,4,6.675305555555555,65.2,0,5,2
2010,ADK90,Canoe,oc4women,3,6.6755555555555555,58.4,0,3.89,4
2023,ADK90,Canoe,oc1stockveteran,3,6.676055555555555,65.2,0,5,1
2013,ADK90,Canoe,oc1rec,6,6.676111111111111,57.4,0.047,4.6,1
2014,ADK90,Canoe,open,NA,6.676388888888889,68.9,0.067,4.01,6
2023,ADK90,Canoe,oc2recnc,2,6.677888888888889,65.2,0,5,2
2025,ADK90,Kayak,k1sportveteran,2,6.678138888888888,60.5,0.134,3.08,1
2022,ADK90,Canoe,oc2stock,5,6.678805555555556,67.5,0,3.91,2
2017,ADK90,Canoe,open,NA,6.679444444444444,52.8,0.02,5.46,6
2025,ADK90,Canoe,oc2stockmix,8,6.6795277777777775,60.5,0.134,3.08,2
2008,ADK90,Canoe,oc2rec,5,6.68,70.2,0.323,4.58,2
2024,ADK90,Guideboat,g2,5,6.686638888888889,59.6,0.768,4.26,2
2012,ADK90,Canoe,oc2ammix,5,6.686944444444444,69.1,0.516,4.29,2
2011,ADK90,Canoe,open,NA,6.687777777777778,62.9,0,7.28,6
2022,ADK90,Guideboat,g1,2,6.687861111111111,67.5,0,3.91,1
2018,ADK90,Canoe,open,NA,6.6883333333333335,58.7,0,2.76,6
2022,ADK90,Canoe,oc2stockopen,13,6.688777777777777,67.5,0,3.91,2
2024,ADK90,Canoe,oc2stockwomenveteran,1,6.689666666666667,59.6,0.768,4.26,2
2012,ADK90,Kayak,k1tourwomen,1,6.691388888888889,69.1,0.516,4.29,1
2024,ADK90,Canoe,oc2stocknc,2,6.691833333333333,59.6,0.768,4.26,2
2012,ADK90,Canoe,open,NA,6.692222222222222,69.1,0.516,4.29,6
2023,ADK90,Guideboat,g2,5,6.692722222222222,65.2,0,5,2
2008,ADK90,Canoe,open,NA,6.6947222222222225,70.2,0.323,4.58,6
2025,ADK90,Canoe,oc2stockmixmaster,3,6.697527777777777,60.5,0.134,3.08,2
2014,ADK90,Canoe,open,NA,6.697777777777778,68.9,0.067,4.01,6
2013,ADK90,Canoe,open,NA,6.698611111111111,57.4,0.047,4.6,6
2008,ADK90,Canoe,open,NA,6.6994444444444445,70.2,0.323,4.58,6
2023,ADK90,Canoe,oc2mix,3,6.699666666666666,65.2,0,5,2
2022,ADK90,Canoe,oc4stocktour,3,6.70086111111111,67.5,0,3.91,4
2014,ADK90,Guideboat,g2,3,6.701944444444444,68.9,0.067,4.01,2
2010,ADK90,Canoe,open,NA,6.7027777777777775,58.4,0,3.89,6
2012,ADK90,Canoe,oc1stock,6,6.703888888888889,69.1,0.516,4.29,1
2016,ADK90,Canoe,open,NA,6.704722222222222,69.6,0.004,3.19,6
2022,ADK90,Canoe,oc2stockmaster,6,6.705027777777778,67.5,0,3.91,2
2010,ADK90,Canoe,open,NA,6.705555555555556,58.4,0,3.89,6
2016,ADK90,Guideboat,g2,6,6.705555555555556,69.6,0.004,3.19,2
2010,ADK90,Canoe,open,NA,6.705555555555556,58.4,0,3.89,6
2008,ADK90,Kayak,k1women,1,6.706388888888889,70.2,0.323,4.58,1
2022,ADK90,Canoe,oc2rectour,6,6.706916666666667,67.5,0,3.91,2
2009,ADK90,Canoe,oc2family,2,6.708055555555555,60,0.185,4.03,2
2010,ADK90,Canoe,oc1rec,8,6.708888888888889,58.4,0,3.89,1
2010,ADK90,Canoe,open,NA,6.708888888888889,58.4,0,3.89,6
2012,ADK90,Canoe,open,NA,6.709444444444444,69.1,0.516,4.29,6
2009,ADK90,Canoe,oc2stock,11,6.71,60,0.185,4.03,2
2024,ADK90,Canoe,oc2stock,20,6.710583333333333,59.6,0.768,4.26,2
2012,ADK90,Canoe,oc1stock,5,6.710833333333333,69.1,0.516,4.29,1
2009,ADK90,Canoe,open,NA,6.7125,60,0.185,4.03,6
2024,ADK90,Canoe,oc1tour,1,6.712861111111111,59.6,0.768,4.26,1
2013,ADK90,Guideboat,g2mix,2,6.713055555555556,57.4,0.047,4.6,2
2019,ADK90,Canoe,oc2recmix,2,6.7155555555555555,59.3,0.008,4.97,2
2008,ADK90,Canoe,open,NA,6.716666666666667,70.2,0.323,4.58,6
2018,ADK90,Canoe,open,NA,6.717777777777778,58.7,0,2.76,6
2017,ADK90,Canoe,open,NA,6.719444444444444,52.8,0.02,5.46,6
2012,ADK90,Canoe,open,NA,6.72,69.1,0.516,4.29,6
2014,ADK90,Canoe,open,NA,6.720833333333333,68.9,0.067,4.01,6
2022,ADK90,Kayak,k1tourmaster,4,6.721861111111111,67.5,0,3.91,1
2025,ADK90,Canoe,oc4stockmixmaster,3,6.722583333333333,60.5,0.134,3.08,4
2013,ADK90,Canoe,open,NA,6.723055555555556,57.4,0.047,4.6,6
2023,ADK90,Canoe,oc2mix,2,6.72325,65.2,0,5,2
2016,ADK90,Canoe,open,NA,6.725,69.6,0.004,3.19,6
2017,ADK90,Canoe,open,NA,6.727777777777778,52.8,0.02,5.46,6
2012,ADK90,Canoe,open,NA,6.730833333333333,69.1,0.516,4.29,6
2022,ADK90,Canoe,oc2stockopen,14,6.731694444444444,67.5,0,3.91,2
2014,ADK90,Canoe,open,NA,6.734166666666667,68.9,0.067,4.01,6
2017,ADK90,Guideboat,g2mix,2,6.734166666666667,52.8,0.02,5.46,2
2010,ADK90,Canoe,open,NA,6.735,58.4,0,3.89,6
2023,ADK90,Canoe,oc2stockgoldmixnc,3,6.7364444444444445,65.2,0,5,2
2017,ADK90,Canoe,open,NA,6.736666666666666,52.8,0.02,5.46,6
2024,ADK90,Canoe,oc2openmaster,3,6.7371388888888895,59.6,0.768,4.26,2
2014,ADK90,Canoe,open,NA,6.737777777777778,68.9,0.067,4.01,6
2016,ADK90,Canoe,open,NA,6.7380555555555555,69.6,0.004,3.19,6
2019,ADK90,Kayak,k1tourwomen,1,6.738333333333333,59.3,0.008,4.97,1
2024,ADK90,Canoe,oc4stockncmix,2,6.738944444444445,59.6,0.768,4.26,4
2015,ADK90,Guideboat,g2,4,6.739722222222222,63,0.185,2.75,2
2008,ADK90,Canoe,open,NA,6.740277777777778,70.2,0.323,4.58,6
2018,ADK90,Canoe,oc2stockveteran,2,6.740277777777778,58.7,0,2.76,2
2017,ADK90,Canoe,open,NA,6.7444444444444445,52.8,0.02,5.46,6
2011,ADK90,Canoe,open,NA,6.745277777777778,62.9,0,7.28,6
2011,ADK90,Canoe,open,NA,6.748333333333333,62.9,0,7.28,6
2023,ADK90,Canoe,oc2stocknc,2,6.749944444444444,65.2,0,5,2
2018,ADK90,Canoe,open,NA,6.75,58.7,0,2.76,6
2010,ADK90,Canoe,open,NA,6.750555555555556,58.4,0,3.89,6
2018,ADK90,Canoe,oc2stockmix,4,6.7508333333333335,58.7,0,2.76,2
2009,ADK90,Canoe,open,NA,6.751388888888889,60,0.185,4.03,6
2008,ADK90,Canoe,oc2family,3,6.753055555555555,70.2,0.323,4.58,2
2011,ADK90,Canoe,open,NA,6.753888888888889,62.9,0,7.28,6
2009,ADK90,Canoe,oc2stockmaster,11,6.754722222222222,60,0.185,4.03,2
2014,ADK90,Canoe,open,NA,6.754722222222222,68.9,0.067,4.01,6
2018,ADK90,Canoe,open,NA,6.757777777777778,58.7,0,2.76,6
2017,ADK90,Canoe,oc1recwomen,2,6.758055555555556,52.8,0.02,5.46,1
2009,ADK90,Canoe,oc1rec,5,6.759166666666666,60,0.185,4.03,1
2025,ADK90,Canoe,oc2rec,2,6.759805555555555,60.5,0.134,3.08,2
2014,ADK90,Canoe,open,NA,6.762777777777778,68.9,0.067,4.01,6
2018,ADK90,Canoe,oc1recveteran,1,6.764166666666667,58.7,0,2.76,1
2011,ADK90,Canoe,oc2recwomen,1,6.766111111111111,62.9,0,7.28,2
2017,ADK90,Canoe,oc2stock,9,6.766666666666667,52.8,0.02,5.46,2
2015,ADK90,Canoe,open,NA,6.766944444444444,63,0.185,2.75,6
2016,ADK90,Canoe,oc1stockwomen,1,6.767222222222222,69.6,0.004,3.19,1
2018,ADK90,Guideboat,g1,2,6.767222222222222,58.7,0,2.76,1
2008,ADK90,Canoe,open,NA,6.767777777777778,70.2,0.323,4.58,6
2017,ADK90,Kayak,k1tour,7,6.7725,52.8,0.02,5.46,1
2025,ADK90,Canoe,oc2stock,17,6.773305555555556,60.5,0.134,3.08,2
2010,ADK90,Canoe,open,NA,6.773611111111111,58.4,0,3.89,6
2024,ADK90,Canoe,oc2rec,6,6.773694444444445,59.6,0.768,4.26,2
2008,ADK90,Canoe,open,NA,6.774166666666667,70.2,0.323,4.58,6
2022,ADK90,Kayak,k1tournc,4,6.774472222222222,67.5,0,3.91,1
2022,ADK90,Canoe,oc2stock,6,6.776416666666666,67.5,0,3.91,2
2014,ADK90,Canoe,open,NA,6.7775,68.9,0.067,4.01,6
2024,ADK90,Canoe,oc4stockwomenmaster,5,6.777611111111112,59.6,0.768,4.26,4
2012,ADK90,Canoe,open,NA,6.778611111111111,69.1,0.516,4.29,6
2025,ADK90,Canoe,oc2stock,18,6.778722222222223,60.5,0.134,3.08,2
2017,ADK90,Canoe,open,NA,6.779166666666667,52.8,0.02,5.46,6
2013,ADK90,Voyageur,voyageur,8,6.779444444444445,57.4,0.047,4.6,6
2009,ADK90,Canoe,open,NA,6.780555555555556,60,0.185,4.03,6
2021,ADK90,Canoe,oc1,2,6.782777777777778,60,0,5.13,1
2016,ADK90,Canoe,oc1recwomen,1,6.788888888888889,69.6,0.004,3.19,1
2008,ADK90,Canoe,open,NA,6.788888888888889,70.2,0.323,4.58,6
2013,ADK90,Canoe,open,NA,6.788888888888889,57.4,0.047,4.6,6
2025,ADK90,Guideboat,g2,2,6.7893888888888885,60.5,0.134,3.08,2
2009,ADK90,Canoe,open,NA,6.790555555555556,60,0.185,4.03,6
2018,ADK90,Canoe,open,NA,6.7908333333333335,58.7,0,2.76,6
2013,ADK90,Canoe,open,NA,6.794722222222222,57.4,0.047,4.6,6
2025,ADK90,Canoe,oc2rec,4,6.796444444444445,60.5,0.134,3.08,2
2019,ADK90,Guideboat,g2,6,6.7972222222222225,59.3,0.008,4.97,2
2008,ADK90,Canoe,open,NA,6.797777777777778,70.2,0.323,4.58,6
2022,ADK90,Canoe,oc2stockmaster,8,6.798694444444444,67.5,0,3.91,2
2022,ADK90,SUP,sup,1,6.798777777777778,67.5,0,3.91,1
2014,ADK90,Canoe,open,NA,6.801944444444445,68.9,0.067,4.01,6
2018,ADK90,Canoe,open,NA,6.802777777777778,58.7,0,2.76,6
2009,ADK90,Canoe,open,NA,6.803333333333334,60,0.185,4.03,6
2008,ADK90,Canoe,open,NA,6.804444444444444,70.2,0.323,4.58,6
2025,ADK90,Canoe,oc4stock,15,6.805750000000001,60.5,0.134,3.08,4
2023,ADK90,Canoe,oc2stockgoldnc,3,6.8078055555555554,65.2,0,5,2
2012,ADK90,Canoe,oc1stock,7,6.808333333333334,69.1,0.516,4.29,1
2011,ADK90,Canoe,open,NA,6.808333333333334,62.9,0,7.28,6
2012,ADK90,Canoe,open,NA,6.809722222222222,69.1,0.516,4.29,6
2017,ADK90,Canoe,oc2stockveteran,3,6.809722222222222,52.8,0.02,5.46,2
2016,ADK90,Canoe,open,NA,6.810555555555555,69.6,0.004,3.19,6
2010,ADK90,Canoe,open,NA,6.810833333333333,58.4,0,3.89,6
2015,ADK90,Canoe,oc2amwomen,1,6.8116666666666665,63,0.185,2.75,2
2023,ADK90,Kayak,k1goldnc,1,6.812416666666667,65.2,0,5,1
2024,ADK90,Kayak,k2,4,6.813972222222222,59.6,0.768,4.26,2
2010,ADK90,Guideboat,g2,10,6.816111111111111,58.4,0,3.89,2
2009,ADK90,Canoe,open,NA,6.816944444444444,60,0.185,4.03,6
2018,ADK90,Canoe,oc1recmaster,3,6.817222222222222,58.7,0,2.76,1
2019,ADK90,Canoe,oc1rec,4,6.819444444444445,59.3,0.008,4.97,1
2021,ADK90,Canoe,oc2stock,12,6.820277777777778,60,0,5.13,2
2013,ADK90,Canoe,open,NA,6.820833333333334,57.4,0.047,4.6,6
2015,ADK90,Canoe,open,NA,6.8213888888888885,63,0.185,2.75,6
2011,ADK90,Canoe,open,NA,6.821666666666666,62.9,0,7.28,6
2012,ADK90,Guideboat,g2,7,6.821944444444444,69.1,0.516,4.29,2
2011,ADK90,Canoe,oc4women,4,6.822777777777778,62.9,0,7.28,4
2017,ADK90,Canoe,open,NA,6.823888888888889,52.8,0.02,5.46,6
2015,ADK90,Canoe,open,NA,6.824166666666667,63,0.185,2.75,6
2010,ADK90,Canoe,open,NA,6.826388888888889,58.4,0,3.89,6
2025,ADK90,Kayak,k1sportmaster,5,6.827638888888889,60.5,0.134,3.08,1
2012,ADK90,Canoe,open,NA,6.828055555555555,69.1,0.516,4.29,6
2023,ADK90,Canoe,oc2stockmix,9,6.829916666666667,65.2,0,5,2
2023,ADK90,Canoe,oc4stockmixnc,3,6.831277777777777,65.2,0,5,4
2013,ADK90,Canoe,open,NA,6.831388888888889,57.4,0.047,4.6,6
2017,ADK90,Canoe,open,NA,6.831666666666667,52.8,0.02,5.46,6
2016,ADK90,Canoe,oc2stockmix,2,6.831944444444445,69.6,0.004,3.19,2
2019,ADK90,Canoe,oc2stockwomen,3,6.833055555555555,59.3,0.008,4.97,2
2016,ADK90,Canoe,open,NA,6.835,69.6,0.004,3.19,6
2009,ADK90,Canoe,open,NA,6.835555555555556,60,0.185,4.03,6
2017,ADK90,Canoe,open,NA,6.838611111111111,52.8,0.02,5.46,6
2018,ADK90,Canoe,oc2stockveteran,3,6.839166666666666,58.7,0,2.76,2
2022,ADK90,Kayak,k1tournc,3,6.840777777777777,67.5,0,3.91,1
2013,ADK90,Canoe,open,NA,6.840833333333333,57.4,0.047,4.6,6
2014,ADK90,Canoe,open,NA,6.843055555555556,68.9,0.067,4.01,6
2025,ADK90,Canoe,oc4stockmix,16,6.843555555555556,60.5,0.134,3.08,4
2014,ADK90,Canoe,open,NA,6.8436111111111115,68.9,0.067,4.01,6
2016,ADK90,Canoe,oc1rec,2,6.848333333333334,69.6,0.004,3.19,1
2010,ADK90,Canoe,open,NA,6.848611111111111,58.4,0,3.89,6
2022,ADK90,Canoe,oc2stocktour,4,6.850833333333333,67.5,0,3.91,2
2024,ADK90,Canoe,oc4stocktourmix,5,6.851055555555555,59.6,0.768,4.26,4
2009,ADK90,Guideboat,g2,8,6.851111111111111,60,0.185,4.03,2
2015,ADK90,Canoe,open,NA,6.851111111111111,63,0.185,2.75,6
2022,ADK90,Canoe,oc4stocktour,4,6.851777777777778,67.5,0,3.91,4
2008,ADK90,Canoe,oc2recwomen,1,6.855,70.2,0.323,4.58,2
2025,ADK90,Canoe,oc2stockmixmaster,4,6.855305555555555,60.5,0.134,3.08,2
2018,ADK90,Canoe,oc1stock,3,6.856388888888889,58.7,0,2.76,1
2018,ADK90,Canoe,oc1recwomen,1,6.8566666666666665,58.7,0,2.76,1
2022,ADK90,Canoe,oc1,1,6.858166666666667,67.5,0,3.91,1
2022,ADK90,Canoe,oc2stockopen,16,6.85975,67.5,0,3.91,2
2016,ADK90,Canoe,open,NA,6.861111111111111,69.6,0.004,3.19,6
2021,ADK90,SUP,solorecmaster,4,6.862222222222222,60,0,5.13,1
2010,ADK90,Canoe,oc2recmix,2,6.864166666666667,58.4,0,3.89,2
2023,ADK90,Canoe,oc1stockmaster,5,6.865583333333333,65.2,0,5,1
2017,ADK90,Canoe,open,NA,6.8661111111111115,52.8,0.02,5.46,6
2012,ADK90,Canoe,open,NA,6.866388888888889,69.1,0.516,4.29,6
2016,ADK90,Canoe,open,NA,6.869722222222222,69.6,0.004,3.19,6
2009,ADK90,Canoe,open,NA,6.869722222222222,60,0.185,4.03,6
2012,ADK90,Canoe,open,NA,6.87,69.1,0.516,4.29,6
2016,ADK90,Canoe,open,NA,6.870555555555556,69.6,0.004,3.19,6
2011,ADK90,Canoe,open,NA,6.870833333333334,62.9,0,7.28,6
2024,ADK90,Canoe,oc2stocktour,2,6.871722222222222,59.6,0.768,4.26,2
2025,ADK90,Canoe,oc2stockmix,11,6.871861111111111,60.5,0.134,3.08,2
2024,ADK90,Canoe,oc2rec,5,6.872222222222222,59.6,0.768,4.26,2
2019,ADK90,Kayak,k1tourveteran,2,6.872222222222222,59.3,0.008,4.97,1
2011,ADK90,Canoe,open,NA,6.877222222222223,62.9,0,7.28,6
2022,ADK90,Canoe,oc2stockmaster,7,6.878055555555555,67.5,0,3.91,2
2014,ADK90,Canoe,oc1stockmaster,5,6.879166666666666,68.9,0.067,4.01,1
2010,ADK90,Canoe,open,NA,6.8805555555555555,58.4,0,3.89,6
2009,ADK90,Canoe,open,NA,6.880833333333333,60,0.185,4.03,6
2015,ADK90,Guideboat,g2,5,6.881666666666667,63,0.185,2.75,2
2018,ADK90,Canoe,oc4stockmix,11,6.8825,58.7,0,2.76,4
2025,ADK90,Canoe,oc2stock,19,6.8829722222222225,60.5,0.134,3.08,2
2009,ADK90,Canoe,open,NA,6.885555555555555,60,0.185,4.03,6
2016,ADK90,Canoe,oc2stockwomen,3,6.887222222222222,69.6,0.004,3.19,2
2014,ADK90,Canoe,open,NA,6.8902777777777775,68.9,0.067,4.01,6
2022,ADK90,Canoe,oc2jrsr,3,6.891,67.5,0,3.91,2
2012,ADK90,Canoe,open,NA,6.891111111111111,69.1,0.516,4.29,6
2018,ADK90,Canoe,open,NA,6.891111111111111,58.7,0,2.76,6
2010,ADK90,Canoe,oc1stock,3,6.892777777777778,58.4,0,3.89,1
2016,ADK90,Canoe,open,NA,6.893888888888889,69.6,0.004,3.19,6
2024,ADK90,Canoe,oc2stockwomen,4,6.894888888888889,59.6,0.768,4.26,2
2013,ADK90,Canoe,open,NA,6.898611111111111,57.4,0.047,4.6,6
2013,ADK90,Canoe,open,NA,6.898888888888889,57.4,0.047,4.6,6
2009,ADK90,Canoe,open,NA,6.902222222222222,60,0.185,4.03,6
2010,ADK90,Canoe,open,NA,6.903888888888889,58.4,0,3.89,6
2010,ADK90,Canoe,open,NA,6.904444444444445,58.4,0,3.89,6
2025,ADK90,Canoe,oc2rec,3,6.904944444444444,60.5,0.134,3.08,2
2016,ADK90,Canoe,open,NA,6.905555555555556,69.6,0.004,3.19,6
2015,ADK90,Canoe,open,NA,6.906666666666666,63,0.185,2.75,6
2010,ADK90,Canoe,open,NA,6.9075,58.4,0,3.89,6
2017,ADK90,Canoe,oc2stockmaster,3,6.908055555555555,52.8,0.02,5.46,2
2012,ADK90,Canoe,open,NA,6.91,69.1,0.516,4.29,6
2023,ADK90,Canoe,oc4stockwomennc,1,6.910722222222222,65.2,0,5,4
2015,ADK90,Canoe,oc1stock,4,6.910833333333334,63,0.185,2.75,1
2013,ADK90,Canoe,open,NA,6.914444444444444,57.4,0.047,4.6,6
2016,ADK90,Guideboat,g1women,1,6.918055555555555,69.6,0.004,3.19,1
2018,ADK90,Canoe,open,NA,6.918888888888889,58.7,0,2.76,6
2025,ADK90,Canoe,oc4stocktour,3,6.919638888888889,60.5,0.134,3.08,4
2017,ADK90,Canoe,open,NA,6.919722222222222,52.8,0.02,5.46,6
2016,ADK90,Canoe,oc2stockmixsuperveteran,1,6.919722222222222,69.6,0.004,3.19,2
2013,ADK90,Canoe,open,NA,6.92,57.4,0.047,4.6,6
2015,ADK90,Canoe,open,NA,6.920277777777778,63,0.185,2.75,6
2025,ADK90,Canoe,oc4stockmix,17,6.921333333333333,60.5,0.134,3.08,4
2013,ADK90,Guideboat,g2,6,6.9225,57.4,0.047,4.6,2
2008,ADK90,Canoe,open,NA,6.922777777777778,70.2,0.323,4.58,6
2010,ADK90,Canoe,open,NA,6.923055555555556,58.4,0,3.89,6
2014,ADK90,Canoe,open,NA,6.924166666666666,68.9,0.067,4.01,6
2011,ADK90,Canoe,open,NA,6.924444444444444,62.9,0,7.28,6
2017,ADK90,Canoe,oc2stockmixmaster,4,6.924722222222222,52.8,0.02,5.46,2
2008,ADK90,Canoe,oc1recwomen,1,6.926111111111111,70.2,0.323,4.58,1
2025,ADK90,Kayak,k1sport,2,6.92875,60.5,0.134,3.08,1
2017,ADK90,Canoe,open,NA,6.930833333333333,52.8,0.02,5.46,6
2016,ADK90,Canoe,open,NA,6.931111111111111,69.6,0.004,3.19,6
2012,ADK90,Canoe,open,NA,6.9319444444444445,69.1,0.516,4.29,6
2011,ADK90,Canoe,open,NA,6.932777777777778,62.9,0,7.28,6
2012,ADK90,Canoe,open,NA,6.933333333333334,69.1,0.516,4.29,6
2025,ADK90,Canoe,oc2stockwomen,2,6.937027777777778,60.5,0.134,3.08,2
2012,ADK90,Canoe,open,NA,6.939722222222223,69.1,0.516,4.29,6
2018,ADK90,Canoe,open,NA,6.940277777777778,58.7,0,2.76,6
2015,ADK90,Canoe,open,NA,6.944166666666667,63,0.185,2.75,6
2011,ADK90,Canoe,open,NA,6.946666666666666,62.9,0,7.28,6
2025,ADK90,Canoe,oc2stockwomen,3,6.947972222222222,60.5,0.134,3.08,2
2010,ADK90,Canoe,oc2stockmixmaster,11,6.948055555555555,58.4,0,3.89,2
2010,ADK90,Canoe,open,NA,6.948333333333333,58.4,0,3.89,6
2010,ADK90,Canoe,open,NA,6.948888888888889,58.4,0,3.89,6
2015,ADK90,Guideboat,g1,2,6.95,63,0.185,2.75,1
2024,ADK90,Canoe,oc2rec,4,6.950166666666666,59.6,0.768,4.26,2
2014,ADK90,Canoe,open,NA,6.953055555555555,68.9,0.067,4.01,6
2015,ADK90,Canoe,open,NA,6.953333333333333,63,0.185,2.75,6
2014,ADK90,Canoe,open,NA,6.953333333333333,68.9,0.067,4.01,6
2017,ADK90,Canoe,open,NA,6.954722222222222,52.8,0.02,5.46,6
2025,ADK90,Canoe,oc1stock,6,6.955055555555556,60.5,0.134,3.08,1
2025,ADK90,Guideboat,g2,3,6.9559999999999995,60.5,0.134,3.08,2
2009,ADK90,Canoe,open,NA,6.956111111111111,60,0.185,4.03,6
2017,ADK90,Canoe,open,NA,6.956666666666667,52.8,0.02,5.46,6
2013,ADK90,Canoe,open,NA,6.958055555555555,57.4,0.047,4.6,6
2015,ADK90,Guideboat,g2,6,6.9591666666666665,63,0.185,2.75,2
2017,ADK90,Canoe,open,NA,6.960277777777778,52.8,0.02,5.46,6
2016,ADK90,Canoe,open,NA,6.961111111111111,69.6,0.004,3.19,6
2009,ADK90,Canoe,open,NA,6.961666666666667,60,0.185,4.03,6
2015,ADK90,Canoe,open,NA,6.962777777777778,63,0.185,2.75,6
2018,ADK90,Canoe,open,NA,6.966666666666667,58.7,0,2.76,6
2022,ADK90,Canoe,oc2recjrsr,3,6.966916666666667,67.5,0,3.91,2
2015,ADK90,Canoe,open,NA,6.9675,63,0.185,2.75,6
