year,raceId,boatType,classId,place,value,temp,rain,water,n_paddler
2010,ADK90,Canoe,oc2am,3,5.884444444444444,52.8,0.043,1706.87,2
2017,ADK90,Canoe,oc4mix,5,5.885277777777778,51.1,0.484,1706.89,4
2008,ADK90,Canoe,oc4,3,5.888055555555556,72.3,0,1706.81,4
2021,ADK90,Canoe,oc2stock,1,5.889444444444444,55.4,0.055,1706.94,2
2011,ADK90,Canoe,oc4mix,4,5.89,63.9,0,1706.86,4
2012,ADK90,Canoe,oc2stockmaster,2,5.891111111111111,67.4,0,1706.75,2
2011,ADK90,Canoe,oc4mix,8,5.892222222222222,63.9,0,1706.86,4
2008,ADK90,Canoe,oc4mix,3,5.8925,72.3,0,1706.81,4
2012,ADK90,Canoe,oc2amwomen,1,5.8933333333333335,67.4,0,1706.75,2
2016,ADK90,Kayak,k1tourmaster,1,5.893611111111111,70.2,0.02,1706.83,1
2008,ADK90,Canoe,oc2stock,2,5.897222222222222,72.3,0,1706.81,2
2008,ADK90,Canoe,oc4mix,2,5.898055555555556,72.3,0,1706.81,4
2019,ADK90,Kayak,k2,1,5.898333333333333,58,0,1706.77,2
2015,ADK90,Kayak,k1tourveteran,1,5.898611111111111,63.9,0,1706.82,1
2013,ADK90,Kayak,k1tour,1,5.901388888888889,51.6,0,1706.88,1
2008,ADK90,Kayak,k1tour,1,5.904444444444445,72.3,0,1706.81,1
2025,ADK90,Canoe,oc2stockmixmaster,1,5.905611111111111,58.7,0.37,1706.89,2
2022,ADK90,Kayak,k1tourmaster,1,5.906888888888889,63.4,0,1706.93,1
2011,ADK90,Kayak,k1tour,1,5.907222222222222,63.9,0,1706.86,1
2014,ADK90,Canoe,oc4,5,5.908333333333333,69.5,0,1706.89,4
2016,ADK90,Canoe,oc4mix,6,5.908888888888889,70.2,0.02,1706.83,4
2022,ADK90,Canoe,oc4stockmix,2,5.909472222222222,63.4,0,1706.93,4
2016,ADK90,Canoe,oc4,2,5.909722222222222,70.2,0.02,1706.83,4
2025,ADK90,Canoe,oc4stockmixmaster,2,5.911,58.7,0.37,1706.89,4
2018,ADK90,Canoe,oc4stockmix,3,5.912222222222222,61.9,0,1706.8,4
2015,ADK90,Canoe,oc4mix,6,5.913055555555555,63.9,0,1706.82,4
2011,ADK90,Canoe,oc4open,3,5.914722222222222,63.9,0,1706.86,4
2013,ADK90,Canoe,open,NA,5.916388888888889,51.6,0,1706.88,6
2011,ADK90,Canoe,oc2am,3,5.916666666666667,63.9,0,1706.86,2
2016,ADK90,Canoe,oc2stockmixmaster,1,5.918611111111111,70.2,0.02,1706.83,2
2014,ADK90,Canoe,open,NA,5.918888888888889,69.5,0,1706.89,6
2023,ADK90,Canoe,oc2stock,1,5.919416666666667,66.9,0.15,1706.8,2
2021,ADK90,Canoe,oc4stockmixmaster,3,5.920277777777778,55.4,0.055,1706.94,4
2024,ADK90,Kayak,k1sportmaster,2,5.920305555555555,61.6,0,1706.82,1
2016,ADK90,Canoe,oc2stock,1,5.921666666666667,70.2,0.02,1706.83,2
2012,ADK90,Canoe,oc2stockveteran,1,5.924166666666666,67.4,0,1706.75,2
2017,ADK90,Canoe,oc1rec,1,5.928888888888889,51.1,0.484,1706.89,1
2019,ADK90,Kayak,k1tourmaster,2,5.933611111111111,58,0,1706.77,1
2021,ADK90,Canoe,oc2stockmixveterans,1,5.933888888888889,55.4,0.055,1706.94,2
2021,ADK90,Canoe,oc4stockmaster,2,5.939166666666667,55.4,0.055,1706.94,4
2019,ADK90,Kayak,k1tourmaster,1,5.940833333333333,58,0,1706.77,1
2014,ADK90,Canoe,oc4mix,9,5.941388888888889,69.5,0,1706.89,4
2015,ADK90,Kayak,k1tourmaster,1,5.9430555555555555,63.9,0,1706.82,1
2017,ADK90,Canoe,oc4mix,6,5.955,51.1,0.484,1706.89,4
2008,ADK90,Canoe,oc2ammixmaster,2,5.959722222222222,72.3,0,1706.81,2
2012,ADK90,Canoe,oc4mix,8,5.961111111111111,67.4,0,1706.75,4
2008,ADK90,Kayak,k1tourveteran,2,5.961388888888889,72.3,0,1706.81,1
2015,ADK90,Canoe,oc2stockmaster,2,5.961944444444445,63.9,0,1706.82,2
2008,ADK90,Kayak,k2,2,5.9625,72.3,0,1706.81,2
2008,ADK90,Kayak,k1women,3,5.963055555555556,72.3,0,1706.81,1
2010,ADK90,Kayak,k1tour,2,5.964166666666666,52.8,0.043,1706.87,1
2009,ADK90,Canoe,oc2am,2,5.966111111111111,57.2,0.016,1706.65,2
2021,ADK90,Canoe,oc4stockmix,2,5.966944444444445,55.4,0.055,1706.94,4
2022,ADK90,Kayak,k1tourmaster,2,5.969111111111111,63.4,0,1706.93,1
2012,ADK90,Kayak,k1unlimited,1,5.969444444444444,67.4,0,1706.75,1
2008,ADK90,Kayak,k1unlimited,4,5.97,72.3,0,1706.81,1
2023,ADK90,Kayak,k1unlimited,2,5.9711944444444445,66.9,0.15,1706.8,1
2013,ADK90,Voyageur,voyageur,2,5.972777777777778,51.6,0,1706.88,6
2023,ADK90,Canoe,oc2stockmixmaster,1,5.9728611111111105,66.9,0.15,1706.8,2
2022,ADK90,Canoe,oc4stock,3,5.973166666666667,63.4,0,1706.93,4
2008,ADK90,Canoe,oc2ammixmaster,3,5.973888888888889,72.3,0,1706.81,2
2008,ADK90,Canoe,oc2stock,1,5.973888888888889,72.3,0,1706.81,2
2011,ADK90,Canoe,oc4mix,9,5.977777777777778,63.9,0,1706.86,4
2018,ADK90,Canoe,oc2stockmaster,1,5.98,61.9,0,1706.8,2
2009,ADK90,Canoe,oc4,4,5.9816666666666665,57.2,0.016,1706.65,4
2018,ADK90,Canoe,oc1rec,1,5.986111111111111,61.9,0,1706.8,1
2013,ADK90,Canoe,oc2stockmaster,2,5.987777777777778,51.6,0,1706.88,2
2013,ADK90,Canoe,oc4,8,5.9880555555555555,51.6,0,1706.88,4
2012,ADK90,Canoe,oc2am,1,5.988888888888889,67.4,0,1706.75,2
2010,ADK90,Voyageur,voyageur,6,5.989166666666667,52.8,0.043,1706.87,6
2021,ADK90,Canoe,oc2stockmixmaster,1,5.989444444444445,55.4,0.055,1706.94,2
2024,ADK90,Canoe,oc4stockmix,3,5.991027777777778,61.6,0,1706.82,4
2016,ADK90,Canoe,oc4mix,7,5.9911111111111115,70.2,0.02,1706.83,4
2016,ADK90,Canoe,oc1rec,1,5.9927777777777775,70.2,0.02,1706.83,1
2021,ADK90,Kayak,k1tourwomenmaster,1,5.993888888888889,55.4,0.055,1706.94,1
2012,ADK90,Canoe,oc1rec,1,5.994166666666667,67.4,0,1706.75,1
2009,ADK90,Canoe,oc2stock,1,5.994166666666667,57.2,0.016,1706.65,2
2013,ADK90,Canoe,oc4,10,5.995,51.6,0,1706.88,4
2012,ADK90,Canoe,oc1rec,2,5.995277777777778,67.4,0,1706.75,1
2024,ADK90,Canoe,oc4stockmaster,2,5.996861111111111,61.6,0,1706.82,4
2025,ADK90,Canoe,oc4stockmix,4,5.999722222222222,58.7,0.37,1706.89,4
2012,ADK90,Kayak,k2mix,1,6.003333333333333,67.4,0,1706.75,2
2023,ADK90,Canoe,oc2stock,2,6.005,66.9,0.15,1706.8,2
2010,ADK90,Canoe,oc4,7,6.005833333333333,52.8,0.043,1706.87,4
2010,ADK90,Canoe,oc2ammix,2,6.005833333333333,52.8,0.043,1706.87,2
2021,ADK90,Canoe,oc4stockmix,1,6.005833333333333,55.4,0.055,1706.94,4
2025,ADK90,Canoe,oc2stockmix,1,6.0071666666666665,58.7,0.37,1706.89,2
2008,ADK90,Canoe,oc4mix,4,6.008333333333334,72.3,0,1706.81,4
2025,ADK90,Kayak,k2,2,6.009388888888889,58.7,0.37,1706.89,2
2024,ADK90,Canoe,oc2stockveteran,1,6.009944444444444,61.6,0,1706.82,2
2022,ADK90,Kayak,k1unlimitedveteran,1,6.011388888888889,63.4,0,1706.93,1
2015,ADK90,Canoe,oc4mix,8,6.011388888888889,63.9,0,1706.82,4
2012,ADK90,Canoe,oc2stock,1,6.012222222222222,67.4,0,1706.75,2
2013,ADK90,Canoe,oc2am,2,6.0125,51.6,0,1706.88,2
2021,ADK90,Kayak,k1tourmaster,1,6.015,55.4,0.055,1706.94,1
2025,ADK90,Canoe,oc2open,1,6.017611111111112,58.7,0.37,1706.89,2
2014,ADK90,Canoe,oc4,6,6.017777777777778,69.5,0,1706.89,4
2015,ADK90,Canoe,oc4,3,6.018055555555556,63.9,0,1706.82,4
2008,ADK90,Canoe,oc2stockmaster,3,6.0183333333333335,72.3,0,1706.81,2
2018,ADK90,Kayak,k1tour,3,6.018611111111111,61.9,0,1706.8,1
2016,ADK90,Canoe,open,NA,6.019166666666667,70.2,0.02,1706.83,6
2022,ADK90,Canoe,oc2stockmixveteran,1,6.021388888888889,63.4,0,1706.93,2
2008,ADK90,Kayak,k1tour,2,6.022222222222222,72.3,0,1706.81,1
2008,ADK90,Canoe,oc4mix,5,6.022777777777778,72.3,0,1706.81,4
2021,ADK90,Kayak,k1unlimited,1,6.023055555555556,55.4,0.055,1706.94,1
2014,ADK90,Canoe,oc2stock,1,6.023055555555556,69.5,0,1706.89,2
2011,ADK90,Canoe,oc4mix,7,6.023333333333333,63.9,0,1706.86,4
2021,ADK90,Canoe,oc2mix,1,6.025555555555556,55.4,0.055,1706.94,2
2014,ADK90,Canoe,oc2stockmix,2,6.026944444444444,69.5,0,1706.89,2
2013,ADK90,Canoe,oc2stockmaster,3,6.027222222222222,51.6,0,1706.88,2
2019,ADK90,Canoe,oc4stockmix,4,6.028888888888889,58,0,1706.77,4
2016,ADK90,Canoe,oc2stockmaster,2,6.030833333333334,70.2,0.02,1706.83,2
2012,ADK90,Kayak,k2mix,2,6.031944444444444,67.4,0,1706.75,2
2014,ADK90,Canoe,oc2stockmaster,1,6.032777777777778,69.5,0,1706.89,2
2017,ADK90,Canoe,oc2stock,3,6.041666666666667,51.1,0.484,1706.89,2
2017,ADK90,Canoe,oc4mix,8,6.0441666666666665,51.1,0.484,1706.89,4
2018,ADK90,Canoe,oc2stock,1,6.045277777777778,61.9,0,1706.8,2
2013,ADK90,Kayak,k2mix,3,6.045555555555556,51.6,0,1706.88,2
2008,ADK90,Canoe,oc2stockveteran,1,6.046111111111111,72.3,0,1706.81,2
2013,ADK90,Canoe,oc2stock,3,6.0475,51.6,0,1706.88,2
2015,ADK90,Voyageur,voyageur,3,6.047777777777778,63.9,0,1706.82,6
2013,ADK90,Canoe,oc4,9,6.048055555555556,51.6,0,1706.88,4
2024,ADK90,Canoe,oc2openmix,1,6.0489444444444445,61.6,0,1706.82,2
2021,ADK90,Canoe,oc4stock,4,6.049444444444444,55.4,0.055,1706.94,4
2016,ADK90,Canoe,oc2stock,3,6.049722222222222,70.2,0.02,1706.83,2
2008,ADK90,Voyageur,voyageur,6,6.049722222222222,72.3,0,1706.81,6
2012,ADK90,Canoe,oc4mix,10,6.052777777777778,67.4,0,1706.75,4
2017,ADK90,Canoe,oc2stockmaster,1,6.054444444444444,51.1,0.484,1706.89,2
2024,ADK90,Canoe,oc4openmix,4,6.056055555555555,61.6,0,1706.82,4
2022,ADK90,Canoe,oc4stockmix,4,6.056722222222223,63.4,0,1706.93,4
2016,ADK90,Canoe,oc4mix,8,6.057222222222222,70.2,0.02,1706.83,4
2013,ADK90,Canoe,oc1rec,1,6.058888888888889,51.6,0,1706.88,1
2023,ADK90,Kayak,k1veteran,1,6.0593055555555555,66.9,0.15,1706.8,1
2016,ADK90,Canoe,open,NA,6.060277777777777,70.2,0.02,1706.83,6
2014,ADK90,Canoe,oc1rec,2,6.061111111111111,69.5,0,1706.89,1
2012,ADK90,Kayak,k1unlimited,2,6.0625,67.4,0,1706.75,1
2015,ADK90,Canoe,oc2stock,1,6.062777777777778,63.9,0,1706.82,2
2009,ADK90,Canoe,oc2ammix,1,6.063888888888889,57.2,0.016,1706.65,2
2023,ADK90,Canoe,oc4stockmix,6,6.0658611111111105,66.9,0.15,1706.8,4
2023,ADK90,Canoe,oc4stockmix,5,6.067805555555555,66.9,0.15,1706.8,4
2010,ADK90,Voyageur,voyageur,7,6.069444444444445,52.8,0.043,1706.87,6
2016,ADK90,Canoe,oc4,3,6.0697222222222225,70.2,0.02,1706.83,4
2015,ADK90,Canoe,oc4women,1,6.071111111111111,63.9,0,1706.82,4
2010,ADK90,Kayak,k2mix,1,6.073333333333333,52.8,0.043,1706.87,2
2010,ADK90,Canoe,oc1am,1,6.073611111111111,52.8,0.043,1706.87,1
2012,ADK90,Canoe,oc2stockmixmaster,1,6.073888888888889,67.4,0,1706.75,2
2015,ADK90,Voyageur,voyageur,4,6.074166666666667,63.9,0,1706.82,6
2014,ADK90,Canoe,oc4,8,6.0744444444444445,69.5,0,1706.89,4
2012,ADK90,Canoe,oc2stock,4,6.074722222222222,67.4,0,1706.75,2
2014,ADK90,Canoe,oc4mix,7,6.075833333333334,69.5,0,1706.89,4
2010,ADK90,Canoe,oc2stockmaster,2,6.077222222222222,52.8,0.043,1706.87,2
2023,ADK90,Canoe,oc4stock,4,6.077694444444445,66.9,0.15,1706.8,4
2010,ADK90,Canoe,oc4mix,3,6.08,52.8,0.043,1706.87,4
2018,ADK90,Kayak,k1unlimited,2,6.0808333333333335,61.9,0,1706.8,1
2011,ADK90,Canoe,oc2stockmixmaster,1,6.081111111111111,63.9,0,1706.86,2
2022,ADK90,Kayak,k2,1,6.082194444444445,63.4,0,1706.93,2
2015,ADK90,Canoe,oc1rec,1,6.082222222222223,63.9,0,1706.82,1
2010,ADK90,Kayak,k1unlimited,1,6.083611111111111,52.8,0.043,1706.87,1
2015,ADK90,Canoe,oc2stockmixmaster,1,6.083611111111111,63.9,0,1706.82,2
2012,ADK90,Canoe,oc2stock,2,6.0841666666666665,67.4,0,1706.75,2
2013,ADK90,Canoe,oc1rec,2,6.086388888888889,51.6,0,1706.88,1
2010,ADK90,Canoe,oc2stock,1,6.086944444444445,52.8,0.043,1706.87,2
2016,ADK90,Voyageur,voyageur,3,6.0872222222222225,70.2,0.02,1706.83,6
2016,ADK90,Kayak,k1tourmaster,3,6.089444444444444,70.2,0.02,1706.83,1
2014,ADK90,Canoe,open,NA,6.089722222222222,69.5,0,1706.89,6
2015,ADK90,Canoe,oc4women,2,6.090277777777778,63.9,0,1706.82,4
2016,ADK90,Canoe,oc4mix,5,6.090833333333333,70.2,0.02,1706.83,4
2023,ADK90,Canoe,oc4stockmix,4,6.091555555555555,66.9,0.15,1706.8,4
2024,ADK90,Kayak,k2,2,6.091833333333333,61.6,0,1706.82,2
2008,ADK90,Canoe,oc1rec,1,6.091944444444445,72.3,0,1706.81,1
2019,ADK90,Canoe,oc4stock,2,6.093333333333334,58,0,1706.77,4
2015,ADK90,Kayak,k1unlimited,1,6.094166666666666,63.9,0,1706.82,1
2009,ADK90,Canoe,oc2stockmaster,1,6.095555555555555,57.2,0.016,1706.65,2
2025,ADK90,Kayak,k1sportmaster,2,6.096055555555555,58.7,0.37,1706.89,1
2016,ADK90,Kayak,k1tourveteran,2,6.096388888888889,70.2,0.02,1706.83,1
2012,ADK90,Canoe,oc4,3,6.096388888888889,67.4,0,1706.75,4
2012,ADK90,Canoe,oc2stockmaster,3,6.097222222222222,67.4,0,1706.75,2
2010,ADK90,Canoe,oc4mix,5,6.103888888888889,52.8,0.043,1706.87,4
2025,ADK90,Canoe,oc2stockmixveteran,1,6.104055555555555,58.7,0.37,1706.89,2
2012,ADK90,Canoe,oc2stock,3,6.106111111111111,67.4,0,1706.75,2
2008,ADK90,Kayak,k1women,4,6.1075,72.3,0,1706.81,1
2012,ADK90,Voyageur,voyageur,4,6.108333333333333,67.4,0,1706.75,6
2015,ADK90,Canoe,oc4mix,7,6.108888888888889,63.9,0,1706.82,4
2018,ADK90,Kayak,k1tour,4,6.110833333333333,61.9,0,1706.8,1
2008,ADK90,Canoe,oc2stockmixmaster,1,6.1125,72.3,0,1706.81,2
2012,ADK90,Canoe,oc2stockveteran,2,6.114444444444445,67.4,0,1706.75,2
2023,ADK90,Canoe,oc2stockmixmaster,2,6.117361111111111,66.9,0.15,1706.8,2
2024,ADK90,Canoe,oc4stockmix,5,6.121083333333334,61.6,0,1706.82,4
2008,ADK90,Canoe,oc2stockmaster,4,6.121111111111111,72.3,0,1706.81,2
2017,ADK90,Canoe,oc2stock,1,6.121388888888889,51.1,0.484,1706.89,2
2017,ADK90,Canoe,oc2stockmaster,2,6.123055555555555,51.1,0.484,1706.89,2
2010,ADK90,Voyageur,voyageur,8,6.126111111111111,52.8,0.043,1706.87,6
2025,ADK90,Canoe,oc3stockmix,1,6.127722222222222,58.7,0.37,1706.89,3
2017,ADK90,Canoe,oc4mix,7,6.128611111111111,51.1,0.484,1706.89,4
2009,ADK90,Voyageur,voyageur,4,6.13,57.2,0.016,1706.65,6
2013,ADK90,Canoe,open,NA,6.1305555555555555,51.6,0,1706.88,6
2021,ADK90,Canoe,oc4stockmix,3,6.130833333333333,55.4,0.055,1706.94,4
2008,ADK90,Canoe,oc1stock,1,6.131388888888889,72.3,0,1706.81,1
2009,ADK90,Kayak,k2mix,1,6.131388888888889,57.2,0.016,1706.65,2
2024,ADK90,Canoe,oc4stockmix,4,6.131666666666667,61.6,0,1706.82,4
2008,ADK90,Canoe,oc2stockveteran,2,6.1325,72.3,0,1706.81,2
2025,ADK90,Canoe,oc4stock,2,6.132916666666667,58.7,0.37,1706.89,4
2025,ADK90,Canoe,oc2stock,1,6.133305555555556,58.7,0.37,1706.89,2
2024,ADK90,Canoe,oc2openmaster,1,6.135361111111111,61.6,0,1706.82,2
2012,ADK90,Canoe,oc4,4,6.135833333333333,67.4,0,1706.75,4
2017,ADK90,Canoe,open,NA,6.135833333333333,51.1,0.484,1706.89,6
2012,ADK90,Canoe,open,NA,6.136666666666667,67.4,0,1706.75,6
2008,ADK90,Canoe,oc4mix,7,6.137777777777778,72.3,0,1706.81,4
2016,ADK90,Canoe,oc2stockmixmaster,2,6.14,70.2,0.02,1706.83,2
2013,ADK90,Canoe,oc4mix,11,6.1402777777777775,51.6,0,1706.88,4
2019,ADK90,Canoe,oc2stock,1,6.145,58,0,1706.77,2
2025,ADK90,Canoe,oc4stockmix,3,6.1451666666666664,58.7,0.37,1706.89,4
2025,ADK90,Kayak,k2,3,6.1451666666666664,58.7,0.37,1706.89,2
2015,ADK90,Canoe,oc2stock,2,6.145277777777777,63.9,0,1706.82,2
2010,ADK90,Canoe,oc1rec,1,6.146111111111111,52.8,0.043,1706.87,1
2009,ADK90,Kayak,k1unlimted,2,6.148055555555556,57.2,0.016,1706.65,1
2014,ADK90,Canoe,oc2stock,2,6.149444444444445,69.5,0,1706.89,2
2014,ADK90,Canoe,oc4mix,8,6.151111111111111,69.5,0,1706.89,4
2015,ADK90,Canoe,oc2stockmaster,3,6.154166666666667,63.9,0,1706.82,2
2017,ADK90,Canoe,oc2amwomen,2,6.154444444444445,51.1,0.484,1706.89,2
2021,ADK90,Kayak,k1tourveteran,1,6.158888888888889,55.4,0.055,1706.94,1
2017,ADK90,Canoe,oc2stock,2,6.163333333333333,51.1,0.484,1706.89,2
2025,ADK90,Canoe,oc2stock,5,6.167194444444445,58.7,0.37,1706.89,2
2009,ADK90,Canoe,oc2stockmix,1,6.1691666666666665,57.2,0.016,1706.65,2
2013,ADK90,Canoe,oc4,11,6.1691666666666665,51.6,0,1706.88,4
2012,ADK90,Canoe,open,NA,6.171666666666667,67.4,0,1706.75,6
2013,ADK90,Canoe,oc4women,1,6.1725,51.6,0,1706.88,4
2014,ADK90,Kayak,k1tourmaster,1,6.173333333333333,69.5,0,1706.89,1
2014,ADK90,Canoe,oc2stockmix,3,6.173611111111111,69.5,0,1706.89,2
2018,ADK90,Canoe,oc4stockmix,4,6.1738888888888885,61.9,0,1706.8,4
2023,ADK90,Kayak,k1master,2,6.175083333333333,66.9,0.15,1706.8,1
2025,ADK90,Canoe,oc2open,2,6.175277777777778,58.7,0.37,1706.89,2
2019,ADK90,Kayak,k2,2,6.176388888888889,58,0,1706.77,2
2011,ADK90,Canoe,oc2am,4,6.178333333333334,63.9,0,1706.86,2
2014,ADK90,Canoe,oc4,7,6.1786111111111115,69.5,0,1706.89,4
2016,ADK90,Kayak,k2,2,6.178888888888889,70.2,0.02,1706.83,2
2016,ADK90,Kayak,k1tourmaster,2,6.180833333333333,70.2,0.02,1706.83,1
2008,ADK90,Kayak,k1unlimited,5,6.181388888888889,72.3,0,1706.81,1
2015,ADK90,Canoe,open,NA,6.184722222222222,63.9,0,1706.82,6
2013,ADK90,Kayak,k1unlimited,2,6.185,51.6,0,1706.88,1
2016,ADK90,Canoe,open,NA,6.185555555555555,70.2,0.02,1706.83,6
2021,ADK90,SUP,solorec,1,6.186388888888889,55.4,0.055,1706.94,1
2025,ADK90,Canoe,oc2stock,3,6.186916666666667,58.7,0.37,1706.89,2
2023,ADK90,Canoe,oc1stockmaster,1,6.188305555555556,66.9,0.15,1706.8,1
2014,ADK90,Canoe,oc4mix,6,6.1883333333333335,69.5,0,1706.89,4
2015,ADK90,Voyageur,voyageur,5,6.189166666666667,63.9,0,1706.82,6
2014,ADK90,Canoe,oc1rec,3,6.189444444444445,69.5,0,1706.89,1
2010,ADK90,Canoe,oc4mix,4,6.19,52.8,0.043,1706.87,4
2019,ADK90,Kayak,k1unlimited,3,6.191111111111111,58,0,1706.77,1
2014,ADK90,Canoe,oc4,9,6.191944444444444,69.5,0,1706.89,4
2011,ADK90,Canoe,oc2stockmaster,1,6.192222222222222,63.9,0,1706.86,2
2017,ADK90,Canoe,open,NA,6.1925,51.1,0.484,1706.89,6
2012,ADK90,Canoe,open,NA,6.192777777777778,67.4,0,1706.75,6
2009,ADK90,Canoe,oc2stockwomen,1,6.193333333333333,57.2,0.016,1706.65,2
2022,ADK90,Canoe,oc2stockmaster,1,6.194416666666667,63.4,0,1706.93,2
2016,ADK90,Canoe,oc2am,2,6.1947222222222225,70.2,0.02,1706.83,2
2008,ADK90,Canoe,oc2stockmixmaster,2,6.195,72.3,0,1706.81,2
2013,ADK90,Canoe,oc4mix,12,6.196666666666666,51.6,0,1706.88,4
2015,ADK90,Canoe,oc2stock,3,6.198888888888889,63.9,0,1706.82,2
2019,ADK90,Canoe,oc2stockveteran,1,6.200277777777778,58,0,1706.77,2
2009,ADK90,Canoe,oc4mix,4,6.200555555555556,57.2,0.016,1706.65,4
2025,ADK90,Canoe,oc4stocknc,1,6.202694444444445,58.7,0.37,1706.89,4
2008,ADK90,Kayak,k1tour,3,6.203333333333333,72.3,0,1706.81,1
2008,ADK90,Canoe,oc2stock,4,6.204444444444444,72.3,0,1706.81,2
2009,ADK90,Voyageur,voyageur,5,6.204444444444444,57.2,0.016,1706.65,6
2022,ADK90,Canoe,oc4stockmaster,1,6.206444444444444,63.4,0,1706.93,4
2010,ADK90,Canoe,open,NA,6.206944444444445,52.8,0.043,1706.87,6
2012,ADK90,Canoe,oc2am,3,6.211111111111111,67.4,0,1706.75,2
2010,ADK90,Canoe,oc4mix,6,6.211111111111111,52.8,0.043,1706.87,4
2008,ADK90,Canoe,oc2stockmaster,5,6.213055555555556,72.3,0,1706.81,2
2015,ADK90,Canoe,oc4mix,9,6.213333333333333,63.9,0,1706.82,4
2023,ADK90,Canoe,oc4stockmix,9,6.215055555555556,66.9,0.15,1706.8,4
2012,ADK90,Canoe,oc2stockmixmaster,2,6.215277777777778,67.4,0,1706.75,2
2010,ADK90,Canoe,oc4mix,8,6.217222222222222,52.8,0.043,1706.87,4
2011,ADK90,Canoe,oc4mix,11,6.2175,63.9,0,1706.86,4
2025,ADK90,Canoe,oc2stockmaster,1,6.218027777777778,58.7,0.37,1706.89,2
2019,ADK90,Canoe,oc2stockveteran,2,6.218055555555556,58,0,1706.77,2
2012,ADK90,Canoe,oc2ammix,3,6.222222222222222,67.4,0,1706.75,2
2014,ADK90,Canoe,oc2stockmaster,2,6.223055555555556,69.5,0,1706.89,2
2017,ADK90,Canoe,open,NA,6.223333333333334,51.1,0.484,1706.89,6
2013,ADK90,Canoe,oc2stockmixmaster,2,6.223611111111111,51.6,0,1706.88,2
2010,ADK90,Canoe,oc2stockmixmaster,1,6.223611111111111,52.8,0.043,1706.87,2
2013,ADK90,Kayak,k1tour,2,6.225,51.6,0,1706.88,1
2014,ADK90,Canoe,open,NA,6.226944444444444,69.5,0,1706.89,6
2014,ADK90,Canoe,oc2stock,3,6.227222222222222,69.5,0,1706.89,2
2010,ADK90,Canoe,oc2ammix,3,6.2275,52.8,0.043,1706.87,2
2009,ADK90,Canoe,oc2stockmaster,2,6.228055555555556,57.2,0.016,1706.65,2
2016,ADK90,Kayak,k1unlimited,1,6.231388888888889,70.2,0.02,1706.83,1
2008,ADK90,Canoe,oc1rec,2,6.2316666666666665,72.3,0,1706.81,1
2011,ADK90,Canoe,open,NA,6.233333333333333,63.9,0,1706.86,6
2010,ADK90,Kayak,k1tour,4,6.234444444444445,52.8,0.043,1706.87,1
2016,ADK90,Canoe,oc4mix,9,6.234444444444445,70.2,0.02,1706.83,4
2024,ADK90,Canoe,oc2stockncmix,1,6.234583333333333,61.6,0,1706.82,2
2010,ADK90,Canoe,oc2ammaster,3,6.2347222222222225,52.8,0.043,1706.87,2
2013,ADK90,Voyageur,voyageur,3,6.235555555555556,51.6,0,1706.88,6
2008,ADK90,Canoe,oc4,5,6.237222222222222,72.3,0,1706.81,4
2018,ADK90,Canoe,open,NA,6.237222222222222,61.9,0,1706.8,6
2024,ADK90,Canoe,oc4stockmix,6,6.238361111111111,61.6,0,1706.82,4
2011,ADK90,Canoe,open,NA,6.238888888888889,63.9,0,1706.86,6
2016,ADK90,Canoe,open,NA,6.239444444444445,70.2,0.02,1706.83,6
2011,ADK90,Canoe,oc2stock,1,6.239722222222222,63.9,0,1706.86,2
2024,ADK90,Kayak,k1sportmaster,3,6.241888888888889,61.6,0,1706.82,1
2011,ADK90,Kayak,k1unlimited,1,6.243333333333333,63.9,0,1706.86,1
2017,ADK90,Canoe,open,NA,6.243888888888889,51.1,0.484,1706.89,6
2024,ADK90,Canoe,oc4stockmaster,3,6.244111111111111,61.6,0,1706.82,4
2008,ADK90,Canoe,oc4mix,6,6.245277777777778,72.3,0,1706.81,4
2017,ADK90,Canoe,open,NA,6.246388888888889,51.1,0.484,1706.89,6
2018,ADK90,Canoe,oc4stockmix,5,6.247222222222222,61.9,0,1706.8,4
2013,ADK90,Canoe,open,NA,6.248055555555555,51.6,0,1706.88,6
2011,ADK90,Canoe,oc4mix,10,6.248333333333333,63.9,0,1706.86,4
2013,ADK90,Canoe,oc2stockmixmaster,1,6.248611111111111,51.6,0,1706.88,2
2017,ADK90,Canoe,oc2ammix,2,6.250277777777778,51.1,0.484,1706.89,2
2024,ADK90,Canoe,oc4stockwomenmaster,1,6.250305555555555,61.6,0,1706.82,4
2015,ADK90,Canoe,oc2stockmixmaster,2,6.251388888888889,63.9,0,1706.82,2
2014,ADK90,Voyageur,voyageur,3,6.252222222222223,69.5,0,1706.89,6
2017,ADK90,Canoe,oc4women,1,6.252222222222223,51.1,0.484,1706.89,4
2022,ADK90,Canoe,oc4stockmaster,2,6.252249999999999,63.4,0,1706.93,4
2013,ADK90,Canoe,oc4mix,13,6.255277777777778,51.6,0,1706.88,4
2017,ADK90,Canoe,oc4mix,9,6.255277777777778,51.1,0.484,1706.89,4
2018,ADK90,Canoe,open,NA,6.255277777777778,61.9,0,1706.8,6
2013,ADK90,Canoe,oc2ammaster,1,6.256944444444445,51.6,0,1706.88,2
2010,ADK90,Canoe,oc1rec,2,6.2588888888888885,52.8,0.043,1706.87,1
2009,ADK90,Canoe,oc4mix,5,6.259722222222222,57.2,0.016,1706.65,4
2011,ADK90,Canoe,oc4,4,6.259722222222222,63.9,0,1706.86,4
